round,circuit,event,lap_number,sector,driver_behind,team_behind,driver_ahead,team_ahead,gap_at_detection_s,speed_trap_behind,speed_trap_ahead,speed_trap_delta,tyre_age_behind,compound_behind,tyre_age_ahead,compound_ahead,override_available,track_energy_class,pass_completed
2,Shanghai,Chinese Grand Prix,14,S3,HUL,Audi,BEA,Haas F1 Team,0.451,341.0,342.0,-1.0,14.0,HARD,4.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,14,S3,GAS,Alpine,HUL,Audi,0.637,328.0,341.0,-13.0,4.0,HARD,14.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,14,S3,VER,Red Bull Racing,GAS,Alpine,0.286,325.0,328.0,-3.0,5.0,HARD,4.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,14,S3,LAW,Racing Bulls,VER,Red Bull Racing,0.729,339.0,325.0,14.0,5.0,HARD,5.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,14,S3,SAI,Williams,LAW,Racing Bulls,0.451,346.0,339.0,7.0,5.0,HARD,5.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,14,S3,HAD,Red Bull Racing,SAI,Williams,0.536,332.0,346.0,-14.0,4.0,HARD,5.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,14,S3,ALO,Aston Martin,BOT,Cadillac,0.625,325.0,332.0,-7.0,14.0,HARD,4.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,14,S3,PER,Cadillac,ALO,Aston Martin,0.386,335.0,325.0,10.0,3.0,HARD,14.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S1,HAM,Ferrari,COL,Alpine,0.251,322.0,325.0,-3.0,5.0,HARD,15.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,15,S1,OCO,Haas F1 Team,HAM,Ferrari,0.68,316.0,322.0,-6.0,15.0,HARD,5.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S1,LEC,Ferrari,OCO,Haas F1 Team,0.846,329.0,316.0,13.0,5.0,HARD,15.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S1,RUS,Mercedes,LEC,Ferrari,0.036,335.0,329.0,6.0,5.0,HARD,5.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S1,BEA,Haas F1 Team,LIN,Racing Bulls,0.27,343.0,334.0,9.0,5.0,HARD,15.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S1,HUL,Audi,BEA,Haas F1 Team,0.44,344.0,343.0,1.0,15.0,HARD,5.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S1,GAS,Alpine,HUL,Audi,0.55,353.0,344.0,9.0,5.0,HARD,15.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S1,VER,Red Bull Racing,GAS,Alpine,0.121,322.0,353.0,-31.0,6.0,HARD,5.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S1,LAW,Racing Bulls,VER,Red Bull Racing,0.786,335.0,322.0,13.0,6.0,HARD,6.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S1,SAI,Williams,LAW,Racing Bulls,0.677,348.0,335.0,13.0,6.0,HARD,6.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S1,HAD,Red Bull Racing,SAI,Williams,0.634,335.0,348.0,-13.0,5.0,HARD,6.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S1,BOT,Cadillac,HAD,Red Bull Racing,0.848,320.0,335.0,-15.0,5.0,HARD,5.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S1,ALO,Aston Martin,BOT,Cadillac,0.7,317.0,320.0,-3.0,15.0,HARD,5.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S1,PER,Cadillac,ALO,Aston Martin,0.465,330.0,317.0,13.0,4.0,HARD,15.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S2,COL,Alpine,HAM,Ferrari,0.305,325.0,322.0,3.0,15.0,HARD,5.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S2,OCO,Haas F1 Team,COL,Alpine,0.818,316.0,325.0,-9.0,15.0,HARD,15.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S2,LEC,Ferrari,OCO,Haas F1 Team,0.627,329.0,316.0,13.0,5.0,HARD,15.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,15,S2,RUS,Mercedes,LEC,Ferrari,0.521,335.0,329.0,6.0,5.0,HARD,5.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S2,BEA,Haas F1 Team,LIN,Racing Bulls,0.416,343.0,334.0,9.0,5.0,HARD,15.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S2,HUL,Audi,BEA,Haas F1 Team,0.365,344.0,343.0,1.0,15.0,HARD,5.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S2,GAS,Alpine,HUL,Audi,0.496,353.0,344.0,9.0,5.0,HARD,15.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S2,VER,Red Bull Racing,GAS,Alpine,0.578,322.0,353.0,-31.0,6.0,HARD,5.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S2,LAW,Racing Bulls,VER,Red Bull Racing,0.492,335.0,322.0,13.0,6.0,HARD,6.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S2,SAI,Williams,LAW,Racing Bulls,0.509,348.0,335.0,13.0,6.0,HARD,6.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S2,HAD,Red Bull Racing,SAI,Williams,0.667,335.0,348.0,-13.0,5.0,HARD,6.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S2,ALO,Aston Martin,BOT,Cadillac,0.923,317.0,320.0,-3.0,15.0,HARD,5.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S2,PER,Cadillac,ALO,Aston Martin,0.454,330.0,317.0,13.0,4.0,HARD,15.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,15,S3,HAM,Ferrari,ANT,Mercedes,0.498,322.0,308.0,14.0,5.0,HARD,5.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S3,LEC,Ferrari,COL,Alpine,0.434,329.0,325.0,4.0,5.0,HARD,15.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,15,S3,OCO,Haas F1 Team,LEC,Ferrari,0.776,316.0,329.0,-13.0,15.0,HARD,5.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S3,RUS,Mercedes,OCO,Haas F1 Team,0.668,335.0,316.0,19.0,5.0,HARD,15.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S3,BEA,Haas F1 Team,LIN,Racing Bulls,0.498,343.0,334.0,9.0,5.0,HARD,15.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S3,HUL,Audi,BEA,Haas F1 Team,0.36,344.0,343.0,1.0,15.0,HARD,5.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S3,GAS,Alpine,HUL,Audi,0.322,353.0,344.0,9.0,5.0,HARD,15.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S3,VER,Red Bull Racing,GAS,Alpine,0.471,322.0,353.0,-31.0,6.0,HARD,5.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S3,LAW,Racing Bulls,VER,Red Bull Racing,0.681,335.0,322.0,13.0,6.0,HARD,6.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S3,SAI,Williams,LAW,Racing Bulls,0.556,348.0,335.0,13.0,6.0,HARD,6.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S3,HAD,Red Bull Racing,SAI,Williams,0.572,335.0,348.0,-13.0,5.0,HARD,6.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,15,S3,ALO,Aston Martin,PER,Cadillac,0.793,317.0,330.0,-13.0,15.0,HARD,4.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S1,HAM,Ferrari,ANT,Mercedes,0.694,315.0,305.0,10.0,6.0,HARD,6.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S1,COL,Alpine,LEC,Ferrari,0.185,313.0,310.0,3.0,16.0,HARD,6.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S1,OCO,Haas F1 Team,COL,Alpine,0.996,322.0,313.0,9.0,16.0,HARD,16.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S1,RUS,Mercedes,OCO,Haas F1 Team,0.152,328.0,322.0,6.0,6.0,HARD,16.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,16,S1,BEA,Haas F1 Team,LIN,Racing Bulls,0.686,327.0,319.0,8.0,6.0,HARD,16.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S1,HUL,Audi,BEA,Haas F1 Team,0.396,333.0,327.0,6.0,16.0,HARD,6.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S1,GAS,Alpine,HUL,Audi,0.28,338.0,333.0,5.0,6.0,HARD,16.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S1,VER,Red Bull Racing,GAS,Alpine,0.627,320.0,338.0,-18.0,7.0,HARD,6.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S1,LAW,Racing Bulls,VER,Red Bull Racing,0.638,319.0,320.0,-1.0,7.0,HARD,7.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S1,SAI,Williams,LAW,Racing Bulls,0.755,349.0,319.0,30.0,7.0,HARD,7.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S1,HAD,Red Bull Racing,SAI,Williams,0.695,325.0,349.0,-24.0,6.0,HARD,7.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S1,PER,Cadillac,BOT,Cadillac,0.95,323.0,317.0,6.0,5.0,HARD,6.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S1,ALO,Aston Martin,PER,Cadillac,0.792,313.0,323.0,-10.0,16.0,HARD,5.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S2,HAM,Ferrari,ANT,Mercedes,0.848,315.0,305.0,10.0,6.0,HARD,6.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S2,RUS,Mercedes,COL,Alpine,0.596,328.0,313.0,15.0,6.0,HARD,16.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,16,S2,OCO,Haas F1 Team,RUS,Mercedes,0.63,322.0,328.0,-6.0,16.0,HARD,6.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S2,BEA,Haas F1 Team,LIN,Racing Bulls,0.444,327.0,319.0,8.0,6.0,HARD,16.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,16,S2,HUL,Audi,BEA,Haas F1 Team,0.597,333.0,327.0,6.0,16.0,HARD,6.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S2,GAS,Alpine,HUL,Audi,0.357,338.0,333.0,5.0,6.0,HARD,16.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,16,S2,VER,Red Bull Racing,GAS,Alpine,0.476,320.0,338.0,-18.0,7.0,HARD,6.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S2,LAW,Racing Bulls,VER,Red Bull Racing,0.844,319.0,320.0,-1.0,7.0,HARD,7.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S2,SAI,Williams,LAW,Racing Bulls,0.755,349.0,319.0,30.0,7.0,HARD,7.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S2,ALO,Aston Martin,PER,Cadillac,0.924,313.0,323.0,-10.0,16.0,HARD,5.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S3,HAM,Ferrari,ANT,Mercedes,0.825,315.0,305.0,10.0,6.0,HARD,6.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S3,COL,Alpine,RUS,Mercedes,0.696,313.0,328.0,-15.0,16.0,HARD,6.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S3,OCO,Haas F1 Team,COL,Alpine,0.521,322.0,313.0,9.0,16.0,HARD,16.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S3,LIN,Racing Bulls,BEA,Haas F1 Team,0.561,319.0,327.0,-8.0,16.0,HARD,6.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S3,GAS,Alpine,LIN,Racing Bulls,0.496,338.0,319.0,19.0,6.0,HARD,16.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S3,HUL,Audi,GAS,Alpine,0.6,333.0,338.0,-5.0,16.0,HARD,6.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S3,VER,Red Bull Racing,HUL,Audi,0.18,320.0,333.0,-13.0,7.0,HARD,16.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,16,S3,SAI,Williams,LAW,Racing Bulls,0.547,349.0,319.0,30.0,7.0,HARD,7.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S3,HAD,Red Bull Racing,SAI,Williams,0.833,325.0,349.0,-24.0,6.0,HARD,7.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,16,S3,PER,Cadillac,BOT,Cadillac,0.891,323.0,317.0,6.0,5.0,HARD,6.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S1,HAM,Ferrari,ANT,Mercedes,0.836,312.0,309.0,3.0,7.0,HARD,7.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S1,OCO,Haas F1 Team,COL,Alpine,0.468,322.0,315.0,7.0,17.0,HARD,17.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S1,LIN,Racing Bulls,BEA,Haas F1 Team,0.617,322.0,315.0,7.0,17.0,HARD,7.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S1,GAS,Alpine,LIN,Racing Bulls,0.291,337.0,322.0,15.0,7.0,HARD,17.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S1,VER,Red Bull Racing,GAS,Alpine,0.712,328.0,337.0,-9.0,8.0,HARD,7.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S1,HUL,Audi,VER,Red Bull Racing,0.552,328.0,328.0,0.0,17.0,HARD,8.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S1,LAW,Racing Bulls,HUL,Audi,0.831,321.0,328.0,-7.0,8.0,HARD,17.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S1,SAI,Williams,LAW,Racing Bulls,0.688,335.0,321.0,14.0,8.0,HARD,8.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S1,HAD,Red Bull Racing,SAI,Williams,0.769,328.0,335.0,-7.0,7.0,HARD,8.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S1,PER,Cadillac,BOT,Cadillac,0.61,298.0,313.0,-15.0,6.0,HARD,7.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S2,HAM,Ferrari,ANT,Mercedes,0.893,312.0,309.0,3.0,7.0,HARD,7.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S2,OCO,Haas F1 Team,COL,Alpine,0.607,322.0,315.0,7.0,17.0,HARD,17.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S2,BEA,Haas F1 Team,OCO,Haas F1 Team,0.901,315.0,322.0,-7.0,7.0,HARD,17.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S2,GAS,Alpine,LIN,Racing Bulls,0.351,337.0,322.0,15.0,7.0,HARD,17.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,17,S2,VER,Red Bull Racing,GAS,Alpine,0.541,328.0,337.0,-9.0,8.0,HARD,7.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S2,HUL,Audi,VER,Red Bull Racing,0.635,328.0,328.0,0.0,17.0,HARD,8.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S2,LAW,Racing Bulls,HUL,Audi,0.756,321.0,328.0,-7.0,8.0,HARD,17.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S2,SAI,Williams,LAW,Racing Bulls,0.846,335.0,321.0,14.0,8.0,HARD,8.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S2,HAD,Red Bull Racing,SAI,Williams,0.967,328.0,335.0,-7.0,7.0,HARD,8.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S2,PER,Cadillac,BOT,Cadillac,0.567,298.0,313.0,-15.0,6.0,HARD,7.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S3,HAM,Ferrari,ANT,Mercedes,0.967,312.0,309.0,3.0,7.0,HARD,7.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S3,OCO,Haas F1 Team,COL,Alpine,0.495,322.0,315.0,7.0,17.0,HARD,17.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S3,GAS,Alpine,BEA,Haas F1 Team,0.952,337.0,315.0,22.0,7.0,HARD,7.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S3,LIN,Racing Bulls,GAS,Alpine,0.553,322.0,337.0,-15.0,17.0,HARD,7.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S3,VER,Red Bull Racing,LIN,Racing Bulls,0.256,328.0,322.0,6.0,8.0,HARD,17.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,17,S3,HUL,Audi,VER,Red Bull Racing,0.788,328.0,328.0,0.0,17.0,HARD,8.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S3,SAI,Williams,LAW,Racing Bulls,0.667,335.0,321.0,14.0,8.0,HARD,8.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S3,HAD,Red Bull Racing,SAI,Williams,0.756,328.0,335.0,-7.0,7.0,HARD,8.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,17,S3,PER,Cadillac,ALO,Aston Martin,0.408,298.0,315.0,-17.0,6.0,HARD,17.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,18,S1,OCO,Haas F1 Team,COL,Alpine,0.437,319.0,311.0,8.0,18.0,HARD,18.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,18,S1,GAS,Alpine,BEA,Haas F1 Team,0.759,343.0,327.0,16.0,8.0,HARD,8.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,18,S1,VER,Red Bull Racing,GAS,Alpine,0.653,323.0,343.0,-20.0,9.0,HARD,8.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,18,S1,LIN,Racing Bulls,VER,Red Bull Racing,0.733,322.0,323.0,-1.0,18.0,HARD,9.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,18,S1,HUL,Audi,LIN,Racing Bulls,0.531,339.0,322.0,17.0,18.0,HARD,18.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,18,S1,SAI,Williams,LAW,Racing Bulls,0.823,339.0,322.0,17.0,9.0,HARD,9.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,18,S1,HAD,Red Bull Racing,SAI,Williams,0.672,335.0,339.0,-4.0,8.0,HARD,9.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,18,S1,ALO,Aston Martin,PER,Cadillac,0.834,313.0,321.0,-8.0,18.0,HARD,7.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,18,S2,OCO,Haas F1 Team,COL,Alpine,0.365,319.0,311.0,8.0,18.0,HARD,18.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,18,S2,BEA,Haas F1 Team,OCO,Haas F1 Team,0.894,327.0,319.0,8.0,8.0,HARD,18.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,18,S2,GAS,Alpine,BEA,Haas F1 Team,0.646,343.0,327.0,16.0,8.0,HARD,8.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,18,S2,HUL,Audi,LIN,Racing Bulls,0.522,339.0,322.0,17.0,18.0,HARD,18.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,18,S2,LAW,Racing Bulls,HUL,Audi,0.799,322.0,339.0,-17.0,9.0,HARD,18.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,18,S2,SAI,Williams,LAW,Racing Bulls,0.978,339.0,322.0,17.0,9.0,HARD,9.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,18,S2,HAD,Red Bull Racing,SAI,Williams,0.739,335.0,339.0,-4.0,8.0,HARD,9.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,18,S2,ALO,Aston Martin,PER,Cadillac,0.923,313.0,321.0,-8.0,18.0,HARD,7.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,18,S3,RUS,Mercedes,LEC,Ferrari,0.927,322.0,307.0,15.0,8.0,HARD,8.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,18,S3,OCO,Haas F1 Team,COL,Alpine,0.22,319.0,311.0,8.0,18.0,HARD,18.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,18,S3,BEA,Haas F1 Team,OCO,Haas F1 Team,0.693,327.0,319.0,8.0,8.0,HARD,18.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,18,S3,GAS,Alpine,BEA,Haas F1 Team,0.348,343.0,327.0,16.0,8.0,HARD,8.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,18,S3,VER,Red Bull Racing,GAS,Alpine,0.566,323.0,343.0,-20.0,9.0,HARD,8.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,18,S3,HUL,Audi,LIN,Racing Bulls,0.448,339.0,322.0,17.0,18.0,HARD,18.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,18,S3,LAW,Racing Bulls,HUL,Audi,0.854,322.0,339.0,-17.0,9.0,HARD,18.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,18,S3,SAI,Williams,LAW,Racing Bulls,0.615,339.0,322.0,17.0,9.0,HARD,9.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,18,S3,HAD,Red Bull Racing,SAI,Williams,0.922,335.0,339.0,-4.0,8.0,HARD,9.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,19,S1,OCO,Haas F1 Team,COL,Alpine,0.112,317.0,309.0,8.0,19.0,HARD,19.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,19,S1,BEA,Haas F1 Team,OCO,Haas F1 Team,0.603,328.0,317.0,11.0,9.0,HARD,19.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,19,S1,GAS,Alpine,BEA,Haas F1 Team,0.521,327.0,328.0,-1.0,9.0,HARD,9.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,19,S1,VER,Red Bull Racing,GAS,Alpine,0.073,340.0,327.0,13.0,10.0,HARD,9.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,19,S1,HUL,Audi,LIN,Racing Bulls,0.389,336.0,319.0,17.0,19.0,HARD,19.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,19,S1,LAW,Racing Bulls,HUL,Audi,0.896,320.0,336.0,-16.0,10.0,HARD,19.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,19,S1,SAI,Williams,LAW,Racing Bulls,0.785,339.0,320.0,19.0,10.0,HARD,10.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,19,S1,HAD,Red Bull Racing,SAI,Williams,0.82,333.0,339.0,-6.0,9.0,HARD,10.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,19,S2,HAM,Ferrari,ANT,Mercedes,0.983,308.0,308.0,0.0,9.0,HARD,9.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,19,S2,RUS,Mercedes,LEC,Ferrari,0.884,315.0,307.0,8.0,9.0,HARD,9.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,19,S2,OCO,Haas F1 Team,COL,Alpine,0.372,317.0,309.0,8.0,19.0,HARD,19.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,19,S2,BEA,Haas F1 Team,OCO,Haas F1 Team,0.332,328.0,317.0,11.0,9.0,HARD,19.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,19,S2,GAS,Alpine,BEA,Haas F1 Team,0.737,327.0,328.0,-1.0,9.0,HARD,9.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,19,S2,VER,Red Bull Racing,GAS,Alpine,0.316,340.0,327.0,13.0,10.0,HARD,9.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,19,S2,HUL,Audi,LIN,Racing Bulls,0.415,336.0,319.0,17.0,19.0,HARD,19.0,HARD,True,harvest_rich,True
2,Shanghai,Chinese Grand Prix,19,S2,LAW,Racing Bulls,HUL,Audi,0.82,320.0,336.0,-16.0,10.0,HARD,19.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,19,S2,SAI,Williams,LAW,Racing Bulls,0.783,339.0,320.0,19.0,10.0,HARD,10.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,19,S2,HAD,Red Bull Racing,SAI,Williams,0.846,333.0,339.0,-6.0,9.0,HARD,10.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,19,S3,RUS,Mercedes,LEC,Ferrari,0.734,315.0,307.0,8.0,9.0,HARD,9.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,19,S3,BEA,Haas F1 Team,COL,Alpine,0.356,328.0,309.0,19.0,9.0,HARD,19.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,19,S3,OCO,Haas F1 Team,BEA,Haas F1 Team,0.209,317.0,328.0,-11.0,19.0,HARD,9.0,HARD,True,harvest_rich,False
2,Shanghai,Chinese Grand Prix,19,S3,GAS,Alpine,OCO,Haas F1 Team,0.455,327.0,317.0,10.0,9.0,HARD,19.0,HARD,True,harvest_rich,False
